Date,N1,N2,N3,N4,N5,E1,E2,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Season,Main_Sum,Main_Mean,Main_Std,Main_Min,Main_Max,Main_Range,Stars_Sum,Stars_Mean,Stars_Diff,Main_Even_Count,Main_Odd_Count,Stars_Even_Count,Decade_1_Count,Decade_2_Count,Decade_3_Count,Decade_4_Count,Decade_5_Count,N1_Freq_50,N2_Freq_50,N3_Freq_50,N4_Freq_50,N5_Freq_50,E1_Freq_50,E2_Freq_50,N1_LastSeen,N2_LastSeen,N3_LastSeen,N4_LastSeen,N5_LastSeen,E1_LastSeen,E2_LastSeen,Main_Sum_MA_5,Stars_Sum_MA_5,Main_Sum_MA_10,Stars_Sum_MA_10,Main_Sum_MA_20,Stars_Sum_MA_20,Main_Sum_Volatility_5,Main_Sum_Volatility_10,Main_Sum_Volatility_20
2018-04-20,3,16,25,39,44,7,11,2018,4,4,110,16,2,1,127,25.4,16.742162345408072,3,44,41,18,9.0,4,2,3,0,1,1,1,1,1,0.08,0.04,0.0,0.06,0.12,0.04,0.16,5,45,83,1,9,6,6,156.4,15.2,147.1,16.5,134.95,15.55,17.78482499211029,22.873808408551497,25.361543618968565
2018-04-24,20,23,28,30,44,3,7,2018,4,1,114,17,2,1,145,29.0,9.273618495495704,20,44,24,10,5.0,4,4,1,0,0,1,3,0,1,0.06,0.02,0.06,0.04,0.14,0.12,0.14,28,28,7,29,1,17,3,154.4,14.8,144.1,15.5,136.95,15.5,18.528356645962738,20.669085879910586,24.435683570936806
2018-04-27,12,24,40,41,46,5,12,2018,4,4,117,17,2,1,163,32.6,14.17039166713468,12,46,34,17,8.5,7,4,1,1,0,1,1,1,2,0.02,0.06,0.0,0.0,0.08,0.08,0.2,8,36,61,61,9,7,5,152.2,13.6,148.5,15.3,138.75,15.65,16.115210206509637,19.374955197081096,24.98394221136962
2018-05-01,6,15,17,42,48,4,6,2018,5,1,121,18,2,1,128,25.6,18.31119875922928,6,48,42,10,5.0,2,3,2,2,1,2,0,0,2,0.06,0.06,0.04,0.02,0.14,0.18,0.06,20,26,22,39,6,4,4,145.4,13.0,146.7,14.4,140.5,15.35,18.008331405213386,20.439884757231354,22.73531914977465
2018-05-04,6,12,23,39,45,9,12,2018,5,4,124,18,2,1,125,25.0,16.80773631397161,6,45,39,21,10.5,3,2,3,1,1,1,1,1,1,0.08,0.04,0.06,0.08,0.02,0.04,0.2,1,22,11,4,32,11,2,137.6,15.2,145.3,14.7,140.75,15.9,16.303373883954126,21.478930244415185,22.52454801228871
2018-05-08,17,25,35,39,44,2,5,2018,5,1,128,19,2,1,160,32.0,10.908712114635714,17,44,27,7,3.5,3,1,4,1,0,1,1,2,1,0.02,0.02,0.02,0.1,0.16,0.16,0.02,12,7,49,1,4,18,28,144.2,13.0,150.3,14.1,140.1,15.3,17.56986055721545,17.86399233716345,21.718049733125916
2018-05-11,3,22,34,49,50,8,11,2018,5,4,131,19,2,1,158,31.6,19.73068675946177,3,50,47,19,9.5,3,3,2,1,1,0,1,1,2,0.08,0.02,0.04,0.0,0.18,0.04,0.18,6,44,8,157,7,14,6,146.8,14.8,150.6,14.8,141.2,15.6,18.646715528478317,17.976527906010325,22.05400071117315
2018-05-15,4,16,20,31,39,2,12,2018,5,1,135,20,2,1,110,22.0,13.546217184144066,4,39,35,14,7.0,10,3,2,2,1,2,0,2,0,0.08,0.02,0.02,0.04,0.0,0.18,0.2,17,7,37,20,57,2,3,136.2,14.2,144.2,13.9,139.9,15.75,21.91346617949789,19.99888885802318,23.11732091562069
2018-05-18,5,8,10,13,31,3,6,2018,5,4,138,20,2,1,67,13.4,10.261578825892242,5,31,26,9,4.5,3,2,3,1,3,1,0,1,0,0.1,0.08,0.0,0.0,0.02,0.12,0.08,10,13,173,335,18,7,5,124.0,14.0,134.7,13.5,137.25,15.55,38.39921874205258,30.441382652201913,28.0335794886663
2018-05-22,1,11,37,41,48,8,12,2018,5,1,142,21,2,1,138,27.6,20.415680248279752,1,48,47,20,10.0,4,1,4,2,1,1,0,1,2,0.04,0.02,0.02,0.02,0.16,0.06,0.22,13,20,18,7,6,3,2,126.6,13.8,132.1,14.5,138.4,15.65,38.9204316522826,28.72261981242117,27.54020983752195
2018-05-25,13,15,16,28,41,4,5,2018,5,4,145,21,2,1,113,22.6,11.844830095868831,13,41,28,9,4.5,1,2,3,1,0,3,1,0,1,0.02,0.08,0.02,0.06,0.02,0.2,0.04,38,7,15,26,40,7,5,117.2,14.2,130.7,13.6,138.9,15.05,34.23010371003869,29.333522726661297,26.948098263142874
2018-05-29,6,11,20,38,43,2,4,2018,5,1,149,22,2,1,118,23.6,16.318700928689147,6,43,37,6,3.0,2,3,2,2,1,2,0,1,1,0.1,0.04,0.04,0.08,0.04,0.18,0.02,7,2,4,31,16,4,49,109.2,11.6,128.0,13.2,136.05,14.35,25.994230129011456,29.112807414530685,25.92392717163052
2018-06-01,17,18,24,29,40,4,5,2018,6,4,152,22,2,2,128,25.6,9.396807968666806,17,40,23,9,4.5,1,3,2,1,0,2,2,1,0,0.04,0.0,0.04,0.0,0.0,0.22,0.06,7,70,22,75,103,2,2,112.8,10.6,124.5,12.4,136.5,13.85,27.344103569142757,26.416535225750714,25.689440796192045
2018-06-05,9,15,22,39,46,4,5,2018,6,1,156,23,2,2,131,26.2,15.770225109363532,9,46,37,9,4.5,1,2,3,1,1,1,1,1,1,0.04,0.1,0.02,0.12,0.08,0.24,0.08,24,3,45,8,11,1,1,125.6,10.6,124.8,12.3,135.75,13.35,10.064790112068973,26.477663542440105,25.616349631066793
2018-06-08,8,19,32,43,46,2,8,2018,6,4,159,23,2,2,148,29.6,16.07171428317465,8,46,38,10,5.0,6,3,2,2,1,1,0,1,2,0.04,0.0,0.0,0.02,0.1,0.18,0.1,35,61,71,47,1,3,18,127.6,8.6,127.1,11.2,136.2,12.95,13.538833036861067,27.4770611399561,25.75512212724834
2018-06-12,7,21,23,36,38,6,8,2018,6,1,163,24,2,2,125,25.0,12.589678312014172,7,38,31,14,7.0,2,2,3,2,1,0,2,2,0,0.0,0.02,0.08,0.0,0.02,0.06,0.12,62,43,11,59,36,17,1,130.0,9.6,123.6,11.9,136.95,13.0,11.157956802210693,24.93190726759576,25.163622448623045
2018-06-15,23,26,33,38,49,1,12,2018,6,4,166,24,2,2,169,33.8,10.329569206893384,23,49,26,13,6.5,11,2,3,1,0,0,2,2,1,0.0,0.0,0.04,0.08,0.04,0.12,0.22,70,60,17,5,27,28,7,140.2,11.0,124.7,11.3,137.65,13.05,18.403803954617544,26.791582425994996,25.876782928657224
2018-06-19,7,19,26,42,50,4,9,2018,6,1,170,25,2,2,144,28.8,17.340703561274555,7,50,43,13,6.5,5,3,2,1,1,1,1,0,2,0.02,0.02,0.02,0.02,0.14,0.22,0.06,2,3,30,14,11,4,30,143.4,11.8,128.1,11.2,136.15,12.55,17.096783323186713,26.87605295094909,24.491190682623717
2018-06-22,14,25,39,41,44,2,8,2018,6,4,173,25,2,2,163,32.6,12.700393694685216,14,44,30,10,5.0,6,2,3,2,0,1,1,1,2,0.04,0.04,0.02,0.04,0.16,0.16,0.14,21,13,21,9,13,4,3,149.8,12.0,137.7,11.3,136.2,12.4,17.282939564784492,18.451437763913113,24.547697930441743
2018-06-26,15,16,20,34,50,4,7,2018,6,1,177,26,2,2,135,27.0,14.933184523068078,15,50,35,11,5.5,3,4,1,1,0,3,0,1,1,0.04,0.04,0.06,0.04,0.16,0.24,0.08,20,12,8,40,2,2,18,147.2,12.2,137.4,10.4,134.75,12.45,18.552627846210736,18.47039673519653,23.659592468795324
2018-06-29,15,21,23,40,48,3,12,2018,6,4,180,26,2,2,147,29.4,13.939153489362258,15,48,33,15,7.5,9,2,3,1,0,1,2,1,1,0.06,0.04,0.1,0.04,0.12,0.08,0.22,1,5,5,25,11,12,4,151.6,12.4,140.8,11.0,135.75,12.3,14.02854233339988,16.504544828622365,23.737323486774844
2018-07-03,1,12,15,29,48,3,5,2018,7,1,184,27,3,2,105,21.0,18.096961070853858,1,48,47,8,4.0,2,2,3,0,1,2,1,0,1,0.04,0.06,0.02,0.02,0.14,0.1,0.1,12,17,50,9,1,1,8,138.8,11.4,139.5,11.2,133.75,12.2,21.428952377566123,18.845866036525653,24.58684928767286
2018-07-06,8,30,33,38,48,2,10,2018,7,4,187,27,3,2,157,31.4,14.758048651498614,8,48,40,12,6.0,8,4,1,2,1,0,1,2,1,0.04,0.0,0.06,0.06,0.16,0.16,0.06,8,58,6,6,1,4,29,141.4,11.2,142.4,11.5,133.45,11.95,22.952124084711546,19.109043815836568,24.245401083178905
2018-07-10,3,8,26,33,45,7,10,2018,7,1,191,28,3,2,115,23.0,17.449928366615147,3,45,42,17,8.5,3,2,3,1,2,0,1,1,1,0.1,0.08,0.04,0.02,0.02,0.06,0.08,17,15,6,34,19,23,1,131.8,12.6,140.8,12.3,132.8,12.3,21.661024906499673,20.767495970600162,24.571271200755056
2018-07-13,1,4,14,21,49,2,12,2018,7,4,194,28,3,2,89,17.8,19.175505208468433,1,49,48,14,7.0,10,2,3,2,2,1,1,0,1,0.06,0.0,0.0,0.02,0.04,0.18,0.22,3,110,67,43,8,2,4,122.6,13.2,134.9,12.7,131.0,11.95,28.614681546367105,26.172292388877402,26.421681686787014
2018-07-17,4,6,27,48,50,1,11,2018,7,1,198,29,3,2,135,27.0,22.02271554554524,4,50,46,12,6.0,10,4,1,0,2,0,1,0,2,0.04,0.0,0.0,0.04,0.16,0.1,0.18,18,66,88,27,6,9,19,120.2,12.6,135.9,12.5,129.75,12.2,26.4801812682618,25.9420293903328,25.554637029005352
2018-07-20,2,15,40,43,46,3,6,2018,7,4,201,29,3,2,146,29.2,19.562719647329203,2,46,44,9,4.5,3,3,2,1,1,1,0,1,2,0.02,0.1,0.02,0.02,0.08,0.1,0.06,40,13,24,12,12,5,18,128.4,12.8,133.6,12.1,129.15,11.7,26.94067556688214,23.59472634109392,24.991103680267816
2018-07-24,2,4,23,39,40,3,9,2018,7,1,205,30,3,2,108,21.6,18.283872675120005,2,40,38,12,6.0,6,3,2,0,2,0,1,2,0,0.04,0.02,0.1,0.14,0.02,0.12,0.04,1,3,7,14,15,1,10,118.6,12.8,130.0,12.0,129.05,11.6,22.47887897560739,24.558320608525108,25.075622466955114
2018-07-27,11,17,22,23,41,6,11,2018,7,4,208,30,3,2,114,22.8,11.233877335986893,11,41,30,17,8.5,5,1,4,1,0,2,2,0,1,0.0,0.08,0.02,0.0,0.02,0.08,0.2,51,34,15,53,18,13,3,118.4,12.8,125.1,12.7,131.4,12.0,22.523321247098618,21.9972220468352,20.79068617383633
2018-07-31,20,25,34,42,45,6,11,2018,7,1,212,31,3,2,166,33.2,10.709808588392232,20,45,25,17,8.5,5,3,2,1,0,1,1,1,2,0.02,0.06,0.06,0.04,0.04,0.1,0.22,28,11,23,12,6,1,1,133.8,13.4,128.2,13.3,132.8,11.85,23.689660191737623,25.459335768589384,22.156381996117894
2018-08-03,7,26,36,38,43,6,12,2018,8,4,215,31,3,2,150,30.0,14.265342617687105,7,43,36,18,9.0,6,3,2,2,1,0,1,2,1,0.04,0.02,0.02,0.08,0.04,0.1,0.22,13,14,50,8,19,1,6,136.8,14.6,128.5,13.6,134.65,12.3,24.80322559668393,25.72180225239103,21.95995158656352
2018-08-07,16,28,29,30,36,8,10,2018,8,1,219,32,3,2,139,27.8,7.293833011524188,16,36,20,18,9.0,2,4,1,2,0,1,3,1,0,0.0,0.0,0.0,0.02,0.0,0.08,0.1,209,103,71,30,84,22,8,135.4,16.4,131.9,14.6,135.7,12.9,24.34748446965307,24.48786547569132,21.621383177917163
2018-08-10,18,20,36,43,44,3,9,2018,8,4,222,32,3,2,161,32.2,12.457929201917949,18,44,26,12,6.0,6,4,1,0,0,2,0,1,2,0.0,0.04,0.02,0.04,0.14,0.14,0.06,104,39,2,6,14,5,5,146.0,16.4,132.3,14.6,137.35,13.05,20.7002415444843,24.971316878904606,22.25279402918356
2018-08-14,1,15,18,25,31,9,11,2018,8,1,226,33,3,2,90,18.0,11.357816691600547,1,31,30,20,10.0,2,1,4,0,1,2,1,1,0,0.08,0.08,0.02,0.02,0.04,0.06,0.22,9,7,49,50,25,29,4,141.2,17.0,129.8,14.9,135.3,13.6,30.458168034207098,27.967441387759727,24.630105668940224
2018-08-17,2,15,18,24,43,8,12,2018,8,4,229,33,3,2,102,20.4,14.976648490233053,2,43,41,20,10.0,4,3,2,2,1,2,1,0,1,0.06,0.1,0.04,0.0,0.06,0.1,0.24,7,1,1,193,4,3,4,128.4,17.6,131.1,15.5,133.0,14.1,30.87555667514352,26.100021285644768,25.51367022639148
2018-08-21,16,23,42,43,49,10,12,2018,8,1,233,34,3,2,173,34.6,14.25833089811006,16,49,33,22,11.0,2,2,3,2,0,1,1,0,3,0.02,0.02,0.0,0.06,0.06,0.02,0.26,4,34,99,3,11,45,1,133.0,18.4,134.9,16.5,135.4,14.5,36.15936946352906,29.300929071352762,26.939308005022646
2018-08-24,3,14,31,36,50,1,12,2018,8,4,236,34,3,2,134,26.8,18.51215816699933,3,50,47,13,6.5,11,3,2,1,1,1,0,2,1,0.08,0.02,0.0,0.02,0.14,0.08,0.28,13,48,63,21,11,11,1,132.0,17.4,133.7,16.9,133.65,14.5,36.020827308655726,29.040393324547875,25.75241429662986
2018-08-28,4,16,32,42,46,8,12,2018,8,1,240,35,3,2,140,28.0,17.72004514666935,4,46,42,20,10.0,4,5,0,2,1,1,0,1,2,0.06,0.06,0.02,0.06,0.1,0.1,0.28,12,18,23,8,11,3,1,127.8,19.0,136.9,17.7,133.45,14.85,32.88160580020385,27.622253508519012,25.683242539999185
2018-08-31,4,30,31,38,42,4,6,2018,8,4,243,35,3,2,145,29.0,14.832396974191326,4,42,38,10,5.0,2,4,1,2,1,0,1,2,1,0.08,0.02,0.02,0.08,0.0,0.16,0.08,1,16,2,8,79,19,12,138.8,17.0,140.0,17.0,132.55,14.85,25.430296891699786,26.482698754721678,24.896575541311154
2018-09-04,5,14,28,30,47,4,11,2018,9,1,247,36,3,3,124,24.8,16.11521020650987,5,47,42,15,7.5,7,3,2,1,1,1,2,0,1,0.06,0.02,0.04,0.04,0.04,0.18,0.2,31,3,38,8,43,1,6,143.2,16.0,135.8,16.8,132.0,15.05,18.403803954617494,25.200529094974733,24.961022246273277
2018-09-07,4,23,27,31,50,1,8,2018,9,4,250,36,3,3,135,27.0,16.507574019219177,4,50,46,9,4.5,7,2,3,1,1,0,2,1,1,0.1,0.04,0.02,0.02,0.16,0.06,0.1,2,5,15,33,4,4,22,135.6,13.4,134.3,15.9,131.4,14.75,7.829431652425164,24.70290131408321,24.72458823030015
2018-09-11,9,18,32,38,46,2,3,2018,9,1,254,37,3,3,143,28.6,14.99333185119305,9,46,37,5,2.5,1,4,1,1,1,1,0,2,1,0.02,0.02,0.04,0.1,0.12,0.14,0.0,28,29,4,3,4,17,63,137.4,11.8,134.7,14.6,133.3,14.6,8.384509526501619,24.819571130684594,24.039660213029162
2018-09-14,1,3,33,40,45,3,4,2018,9,4,257,37,3,3,122,24.4,20.89976076418101,1,45,44,7,3.5,1,1,4,1,2,0,0,2,1,0.1,0.0,0.08,0.06,0.06,0.14,0.02,9,323,20,22,13,10,31,133.8,9.2,130.8,14.1,131.55,14.35,10.568822072492166,23.241724931204583,23.491263773671534
2018-09-18,3,8,10,32,45,4,12,2018,9,1,261,38,3,3,98,19.6,18.03607496103296,3,45,42,16,8.0,8,3,2,2,3,0,0,1,1,0.1,0.06,0.02,0.0,0.08,0.2,0.26,7,20,35,55,1,4,6,124.4,10.4,131.6,13.7,130.7,14.3,17.03819239238719,21.77256173362344,24.411170868229497
2018-09-21,5,7,21,25,37,3,4,2018,9,4,264,38,3,3,95,19.0,13.2664991614216,5,37,32,7,3.5,1,0,5,1,2,0,2,1,0,0.06,0.0,0.0,0.02,0.0,0.16,0.04,5,52,56,11,90,2,2,118.6,8.8,130.9,12.4,131.0,13.95,21.54762167850556,22.9126360091738,23.903314018199094
2018-09-25,6,15,20,30,38,4,7,2018,9,1,268,39,3,3,109,21.8,12.537942414925983,6,38,32,11,5.5,3,4,1,1,1,2,1,1,0,0.06,0.12,0.06,0.06,0.02,0.22,0.06,34,11,26,6,30,2,26,113.4,9.2,124.5,11.3,129.7,13.9,19.654516020497795,18.325756009871153,24.376649741742202
2018-09-28,2,4,8,27,50,2,9,2018,9,4,271,39,3,3,91,18.2,20.351904087824316,2,50,48,11,5.5,7,4,1,1,3,0,1,0,1,0.06,0.04,0.0,0.0,0.16,0.16,0.06,12,19,112,56,6,5,14,103.0,10.4,120.2,11.1,126.95,14.0,12.549900398011454,20.735369674918953,25.51671278944346
2018-10-02,7,17,29,37,45,3,11,2018,10,1,275,40,4,3,135,27.0,15.231546211727817,7,45,38,14,7.0,8,0,5,0,1,1,1,1,1,0.06,0.02,0.02,0.0,0.1,0.18,0.14,17,19,16,94,4,3,8,105.6,11.8,119.7,10.5,128.3,14.1,17.742604092973703,20.25970275091785,25.17329411980295
2018-10-05,8,16,24,26,35,3,11,2018,10,4,278,40,4,3,109,21.8,10.256705123966467,8,35,27,14,7.0,8,4,1,0,1,1,2,1,0,0.04,0.08,0.02,0.0,0.0,0.2,0.16,26,11,36,101,71,1,1,107.8,11.4,116.1,10.9,128.05,13.95,17.23948955160815,18.375406269129023,25.3470126964023
2018-10-09,3,12,36,44,45,8,11,2018,10,1,282,41,4,3,140,28.0,19.300259065618782,3,45,42,19,9.5,3,3,2,1,1,1,0,1,2,0.1,0.04,0.04,0.0,0.12,0.1,0.18,6,28,17,75,2,12,1,116.8,13.8,117.7,11.3,126.75,14.05,20.351904087824394,19.782427668120917,23.925047434369738
2018-10-12,4,9,12,31,43,5,8,2018,10,4,285,41,4,3,99,19.8,16.513630733427462,4,43,39,13,6.5,3,2,3,1,2,1,0,1,1,0.1,0.0,0.0,0.04,0.06,0.02,0.08,10,106,91,10,16,48,10,114.8,14.2,114.1,11.7,124.2,13.8,21.753160689886055,19.558743427031143,24.03418617850741
2018-10-16,15,28,37,40,42,1,6,2018,10,1,289,42,4,3,162,32.4,11.104053313993049,15,42,27,7,3.5,5,3,2,1,0,1,1,2,1,0.04,0.02,0.02,0.04,0.02,0.08,0.08,31,20,42,9,13,11,13,129.0,13.4,116.0,11.9,125.35,13.25,25.22895162308571,23.25224003546018,25.29671291315387
2018-10-19,1,3,29,47,48,3,12,2018,10,4,292,42,4,3,128,25.6,22.842942017174583,1,48,47,15,7.5,9,1,4,1,2,0,1,0,2,0.1,0.02,0.04,0.0,0.1,0.2,0.26,10,10,5,116,30,4,9,127.6,13.6,116.6,12.7,123.7,13.4,25.00599928017274,23.50035460725343,23.885913047343653
2018-10-23,1,2,5,21,32,2,12,2018,10,1,296,43,4,3,61,12.2,13.700364958642524,1,32,31,14,7.0,10,2,3,2,3,0,1,1,0,0.12,0.0,0.0,0.02,0.0,0.18,0.26,1,290,1156,29,197,7,1,118.0,13.6,112.9,12.5,122.25,13.1,39.14715826212681,29.018959319727315,26.748093881915917
2018-10-26,5,18,21,31,35,6,9,2018,10,4,299,43,4,3,110,22.0,11.789826122551595,5,35,30,15,7.5,3,1,4,1,1,1,1,2,0,0.06,0.04,0.02,0.06,0.02,0.08,0.08,10,13,10,4,6,24,8,112.0,12.8,114.4,13.3,122.65,12.85,37.18198488515648,28.371347048269016,26.48788203569399
2018-10-30,17,23,27,43,44,1,12,2018,10,1,303,44,4,3,154,30.8,12.13260071048248,17,44,27,13,6.5,11,1,4,1,0,1,2,0,2,0.04,0.04,0.04,0.08,0.06,0.1,0.26,43,15,15,20,23,4,2,123.0,12.8,118.9,13.5,121.7,12.4,40.37325847637272,30.877715804983463,24.878864418153015
2018-11-02,5,15,17,37,44,7,11,2018,11,4,306,44,4,3,118,23.6,16.272676485446393,5,44,39,18,9.0,4,1,4,0,1,2,0,1,1,0.08,0.12,0.0,0.02,0.06,0.02,0.18,2,11,53,9,1,33,7,114.2,15.0,121.6,14.2,120.9,12.65,34.04702630186672,29.307564438781455,24.71926587225348
2018-11-06,14,24,36,40,43,2,9,2018,11,1,310,45,4,3,157,31.4,12.116104984688768,14,43,29,11,5.5,7,4,1,1,0,1,1,2,1,0.02,0.0,0.06,0.06,0.08,0.18,0.1,39,55,8,6,7,4,3,120.0,14.2,123.8,13.9,121.75,12.2,39.08324449172564,31.19045438021767,25.684062229942853
2018-11-09,14,17,32,37,49,11,12,2018,11,4,313,45,4,3,149,29.8,14.481022063376603,14,49,35,23,11.5,1,2,3,1,0,2,0,2,1,0.04,0.04,0.06,0.04,0.06,0.0,0.26,1,11,17,2,23,61,3,137.6,16.0,127.8,14.8,121.95,12.85,21.915747762738924,31.64314916200482,25.889390226805027
2018-11-13,2,7,10,13,42,3,6,2018,11,1,317,46,4,3,74,14.8,15.738487856207787,2,42,40,9,4.5,3,3,2,1,3,1,0,0,1,0.08,0.02,0.02,0.0,0.04,0.2,0.06,13,15,16,51,8,7,8,130.4,14.8,121.2,13.8,119.45,12.55,35.161058004559514,35.467669158764146,28.008410391016053
2018-11-16,9,10,13,28,41,1,12,2018,11,4,320,46,4,3,101,20.2,13.917614738165444,9,41,32,13,6.5,11,2,3,1,2,1,1,0,1,0.04,0.0,0.0,0.02,0.04,0.12,0.26,19,103,71,50,32,5,2,119.8,14.8,121.4,13.8,117.75,12.75,34.24470762030248,35.33396225855349,28.046718543398764
2018-11-20,6,19,39,45,48,7,12,2018,11,1,324,47,4,3,157,31.4,18.146625030566977,6,48,42,19,9.5,5,2,3,1,1,1,0,1,2,0.04,0.04,0.02,0.0,0.08,0.04,0.28,16,44,43,65,9,5,1,127.6,15.0,120.9,15.0,118.45,13.45,37.97104159751217,34.72575093180522,28.872633190764187
2018-11-23,5,8,25,26,30,3,10,2018,11,4,327,47,4,3,94,18.8,11.43241006962224,5,30,25,13,6.5,7,3,2,1,2,0,3,0,0,0.08,0.04,0.0,0.02,0.0,0.22,0.06,6,19,62,14,114,3,31,115.0,15.4,117.5,14.8,117.05,13.75,36.187014245444516,35.60664731947288,29.366065270541103
2018-11-27,4,16,17,18,32,2,11,2018,11,1,331,48,4,3,87,17.4,9.939818911831342,4,32,28,13,6.5,9,4,1,1,1,3,0,1,0,0.1,0.06,0.02,0.0,0.02,0.16,0.18,13,15,7,104,10,6,7,102.6,13.4,120.1,14.7,116.5,13.6,32.00468715672768,31.764585451236133,29.840805689701515
2018-11-30,3,10,12,23,26,1,12,2018,11,4,334,48,4,3,74,14.8,9.5236547606473,3,26,23,13,6.5,11,3,2,1,2,1,2,0,0,0.08,0.02,0.02,0.02,0.0,0.14,0.3,15,4,14,36,163,4,3,102.6,14.2,116.5,14.5,115.45,13.9,32.00468715672768,34.91974926726823,30.984673630683854
2018-12-04,19,20,21,42,45,8,9,2018,12,1,338,49,4,0,147,29.4,12.934450123604018,19,45,26,17,8.5,1,2,3,1,0,2,1,0,2,0.0,0.02,0.04,0.06,0.12,0.08,0.12,107,33,11,28,16,16,8,111.8,15.0,115.8,14.9,117.35,14.2,37.55928646819593,34.14609136571192,31.724596136121203
2018-12-07,11,17,26,37,48,1,10,2018,12,4,341,49,4,0,139,27.8,14.956603892595403,11,48,37,11,5.5,9,2,3,1,0,2,1,1,1,0.02,0.06,0.04,0.06,0.1,0.16,0.08,38,8,43,8,5,2,4,108.2,13.4,117.9,14.2,119.75,14.2,32.69097734849797,34.93311068631326,31.440629095085452
2018-12-11,4,7,13,23,42,1,3,2018,12,1,345,50,4,0,89,17.8,15.352524222420234,4,42,38,4,2.0,2,2,3,0,2,1,1,0,1,0.12,0.04,0.02,0.04,0.06,0.16,0.02,4,8,7,3,8,1,26,107.2,11.6,111.1,13.5,117.45,13.7,33.30465432938777,33.04357392561776,31.944812609116603
2018-12-14,12,29,38,42,44,2,12,2018,12,4,348,50,4,0,165,33.0,13.076696830622021,12,44,32,14,7.0,10,4,1,2,0,1,1,1,2,0.0,0.0,0.0,0.06,0.08,0.16,0.3,66,72,156,3,12,5,4,122.8,11.8,112.7,12.6,120.25,13.7,39.21989291163352,35.38690906724296,33.577678989408824
2018-12-18,1,9,18,39,48,5,7,2018,12,1,352,51,4,0,115,23.0,19.912307751739878,1,48,47,12,6.0,2,2,3,0,2,1,0,1,1,0.12,0.02,0.04,0.02,0.12,0.02,0.04,16,19,35,42,3,19,24,131.0,11.6,116.8,12.9,119.0,13.35,29.56349099818894,32.67618908828452,33.267654592791175
2018-12-21,2,12,15,34,50,3,4,2018,12,4,355,51,4,0,113,22.6,19.204166214652485,2,50,48,7,3.5,1,4,1,1,1,2,0,1,1,0.1,0.04,0.02,0.0,0.08,0.24,0.04,11,21,49,51,24,8,26,124.2,9.6,118.0,12.3,119.7,13.05,28.865203966021117,32.24903099319407,32.97064084749846
2018-12-25,4,5,8,31,43,2,9,2018,12,1,359,52,4,0,91,18.2,17.739785793520735,4,43,39,11,5.5,7,2,3,1,3,0,0,1,1,0.14,0.0,0.02,0.06,0.08,0.16,0.12,4,101,25,17,14,3,6,114.6,9.6,111.4,11.5,116.15,13.25,30.63984334163615,30.059940119700638,31.98400093467778
2018-12-28,13,16,34,35,45,10,12,2018,12,4,362,52,4,0,143,28.6,13.612494260788505,13,45,32,22,11.0,2,2,3,2,0,2,0,2,1,0.0,0.06,0.02,0.0,0.14,0.02,0.3,62,9,43,78,7,37,4,125.4,13.2,116.3,12.4,116.9,13.6,28.82360144048625,30.890667414824886,32.44898830634414
2019-01-01,1,8,11,25,28,4,6,2019,1,1,1,1,1,0,73,14.6,11.502173707608488,1,28,27,10,5.0,2,2,3,2,2,1,2,0,0,0.12,0.06,0.0,0.04,0.0,0.08,0.08,4,11,81,29,219,28,14,107.0,12.4,114.9,12.1,117.5,13.4,26.495282598983696,32.63416750721365,31.45673720825905
2019-01-04,7,11,19,27,37,6,10,2019,1,4,4,1,1,0,101,20.2,12.13260071048248,7,37,30,16,8.0,4,0,5,2,1,2,1,1,0,0.04,0.0,0.0,0.02,0.02,0.08,0.06,27,63,91,28,30,20,8,104.2,13.2,117.6,12.4,117.05,13.45,26.176325181354418,29.874552530353995,31.63355147540921
2019-01-08,3,19,22,31,32,2,11,2019,1,1,8,2,1,0,107,21.4,11.717508267545622,3,32,29,13,6.5,9,2,3,1,1,1,1,2,0,0.08,0.02,0.02,0.08,0.04,0.14,0.2,11,14,47,4,12,4,12,103.0,14.4,113.6,12.0,114.7,13.45,25.806975801128072,28.1274875443141,30.4684478729959
2019-01-11,1,19,31,39,48,1,6,2019,1,4,11,2,1,0,138,27.6,18.297540818372287,1,48,47,7,3.5,5,1,4,1,1,1,0,2,1,0.12,0.04,0.04,0.04,0.08,0.16,0.1,3,1,38,7,7,9,3,112.4,13.6,113.5,11.6,115.7,12.9,28.73673607075108,28.02875507601257,30.90750207005609
2019-01-15,22,25,29,33,35,3,6,2019,1,1,15,3,1,0,144,28.8,5.403702434442518,22,35,13,9,4.5,3,1,4,1,0,0,3,2,0,0.0,0.02,0.06,0.0,0.04,0.2,0.1,97,48,25,54,23,7,1,112.6,11.0,119.0,12.1,115.05,12.8,29.005171952601938,28.08320969310059,30.119892010710082
2019-01-18,5,6,16,30,46,5,10,2019,1,4,18,3,1,0,103,20.6,17.401149387324963,5,46,41,15,7.5,5,4,1,1,2,1,1,0,1,0.1,0.0,0.0,0.06,0.04,0.04,0.08,16,53,68,33,37,9,4,118.6,12.0,112.8,12.2,112.75,12.4,20.671236053995507,23.222594361717597,29.13105595498772
